,id,fullName,teamID
11621,8480448,Parker Kelly,9
11622,8480801,Brady Tkachuk,9
11623,8480208,Drake Batherson,9
11624,8478133,Jake Evans,8
11625,8479543,Michael Pezzetta,8
11626,8479580,Dylan Gambrell,9
11627,8481014,Alexander Romanov,8
11628,8481058,Jesse Ylonen,8
11629,8482105,Jake Sanderson,9
11630,8480064,Josh Norris,9
11631,8476919,Chris Tierney,9
11632,8475227,Chris Wideman,8
11633,8474612,Travis Hamonic,9
11634,8477015,Connor Brown,9
11635,8480018,Nick Suzuki,8
11636,8474584,Michael Del Zotto,9
11637,8479514,Rem Pitlick,8
11638,8475233,David Savard,8
11639,8475752,Tyler Pitlick,8
11640,8476441,Joel Edmundson,8
11641,8481540,Cole Caufield,8
11642,8482111,Justin Barron,8
11643,8478021,William Lagesson,8
11644,8482116,Tim Stützle,9
11645,8470966,Mark Giordano,10
11646,8475718,Justin Holl,10
11647,8477939,William Nylander,10
11648,8473512,Claude Giroux,13
11649,8476989,Petteri Lindbohm,13
11650,8477935,Sam Bennett,13
11651,8478569,Noel Acciari,13
11652,8478902,Erik Kallgren,10
11653,8479318,Auston Matthews,10
11654,8477933,Sam Reinhart,13
11655,8478115,Pierre Engvall,10
11656,8475166,John Tavares,10
11657,8475683,Sergei Bobrovsky,13
11658,8476278,Colin Blackwell,10
11659,8474673,TJ Brodie,10
11660,8478975,Mason Marchment,13
11661,8476456,Jonathan Huberdeau,13
11662,8477346,MacKenzie Weegar,13
11663,8479523,Lucas Carlsson,13
11664,8477462,Robert Hagg,13
11665,8477021,Alexander Kerfoot,10
11666,8478055,Gustav Forsling,13
11667,8481519,Spencer Knight,13
11668,8475462,Radko Gudas,13
11669,8480043,Timothy Liljegren,10
11670,8479066,Ryan Lomberg,13
11671,8475160,Kyle Clifford,10
11672,8480144,David Kampf,10
11673,8474190,Wayne Simmonds,10
11674,8466138,Joe Thornton,13
11675,8480185,Eetu Luostarinen,13
11676,8477407,Anthony Duclair,13
11677,8477409,Carter Verhaeghe,13
11678,8476853,Morgan Rielly,10
11679,8471887,Patric Hornqvist,13
11680,8477986,Brandon Montour,13
11681,8475789,Jack Campbell,10
11682,8481624,Ilya Mikheyev,10
11683,8474162,Jake Muzzin,10
11684,8475279,Ben Chiarot,13
11685,8479553,Maxim Mamin,13
11686,8478047,Michael Bunting,10
11687,8478483,Mitchell Marner,10
11688,8469455,Jason Spezza,10
11689,8477493,Aleksander Barkov,13
11690,8482113,Anton Lundell,13
11691,8481720,Nicholas Abruzzese,10
11692,8480950,Ilya Lyubushkin,10
11693,8470604,Jeff Carter,5
11694,8476927,Teddy Blueger,5
11695,8481186,Logan O'Connor,21
11696,8477979,Nicolas Aube-Kubel,21
11697,8478507,John Marino,5
11698,8471675,Sidney Crosby,5
11699,8471794,Darren Helm,21
11700,8477953,Kasperi Kapanen,5
11701,8475810,Bryan Rust,5
11702,8471677,Jack Johnson,21
11703,8471699,Andrew Cogliano,21
11704,8471215,Evgeni Malkin,5
11705,8478038,Devon Toews,21
11706,8477444,Andre Burakovsky,21
11707,8476850,Ryan Murray,21
11708,8477465,Tristan Jarry,5
11709,8476312,Josh Manson,21
11710,8477501,Valeri Nichushkin,21
11711,8476455,Gabriel Landeskog,21
11712,8478017,Mark Friedman,5
11713,8481618,Alex Newhook,21
11714,8477244,Chad Ruhwedel,5
11715,8478074,Anthony Angello,5
11716,8480069,Cale Makar,21
11717,8481477,Nico Sturm,21
11718,8480842,Filip Hallander,5
11719,8471724,Kris Letang,5
11720,8470619,Brian Boyle,5
11721,8482241,Radim Zohorna,5
11722,8473446,Erik Johnson,21
11723,8477969,Marcus Pettersson,5
11724,8475208,Brian Dumoulin,5
11725,8476875,Mike Matheson,5
11726,8477404,Jake Guentzel,5
11727,8475722,Jason Zucker,5
11728,8477476,Artturi Lehkonen,21
11729,8475311,Darcy Kuemper,21
11730,8477456,J.T. Compher,21
11731,8476483,Rickard Rakell,5
11732,8478542,Evan Rodrigues,5
11733,8478420,Mikko Rantanen,21
11734,8479398,Samuel Girard,21
11735,8478046,Danton Heinen,5
11736,8477073,Kurtis MacDermid,21
11737,8477492,Nathan MacKinnon,21
11738,8475172,Nazem Kadri,21
11739,8481524,Bowen Byram,21
11740,8474709,Matt Martin,2
11741,8481581,Thomas Harley,25
11742,8476429,Scott Mayfield,2
11743,8476902,Esa Lindell,25
11744,8473994,Jamie Benn,25
11745,8473575,Semyon Varlamov,2
11746,8470600,Ryan Suter,25
11747,8478449,Roope Hintz,25
11748,8479979,Jake Oettinger,25
11749,8475314,Anders Lee,2
11750,8475754,Brock Nelson,2
11751,8477810,Joel Hanley,25
11752,8476822,Luke Glendening,25
11753,8476889,Radek Faksa,25
11754,8480865,Noah Dobson,2
11755,8474573,Josh Bailey,2
11756,8480789,Oliver Wahlstrom,2
11757,8480306,Grant Hutton,2
11758,8478495,Denis Gurianov,25
11759,8471284,Andrej Sekera,25
11760,8480222,Sebastian Aho,2
11761,8465009,Zdeno Chara,2
11762,8480027,Jason Robertson,25
11763,8480226,Marian Studenic,25
11764,8476917,Adam Pelech,2
11765,8475906,John Klingberg,25
11766,8470794,Joe Pavelski,25
11767,8477506,Ryan Pulock,2
11768,8476419,Jean-Gabriel Pageau,2
11769,8475825,Jani Hakanpaa,25
11770,8473504,Cal Clutterbuck,2
11771,8471228,Alexander Radulov,25
11772,8477527,Ross Johnston,2
11773,8470610,Zach Parise,2
11774,8472382,Andy Greene,2
11775,8478445,Mathew Barzal,2
11776,8480216,Jacob Peterson,25
11777,8475794,Tyler Seguin,25
11778,8478463,Anthony Beauvillier,2
11779,8475151,Kyle Palmieri,2
11780,8479356,Kieffer Bellows,2
11781,8475231,Casey Cizikas,2
11782,8476480,Vladislav Namestnikov,25
11783,8481641,Joel Kiviranta,25
11784,8480036,Miro Heiskanen,25
11785,8477290,Michael Raffl,25
11786,8480053,Sasha Chmelevski,28
11787,8476967,Brett Kulak,22
11788,8477998,Warren Foegele,22
11789,8479977,Kailer Yamamoto,22
11790,8477934,Leon Draisaitl,22
11791,8474009,Nick Bonino,28
11792,8476454,Ryan Nugent-Hopkins,22
11793,8474053,Logan Couture,28
11794,8478499,Adin Hill,28
11795,8478414,Timo Meier,28
11796,8480802,Ryan McLeod,22
11797,8475169,Evander Kane,22
11798,8479344,Jesse Puljujarvi,22
11799,8480803,Evan Bouchard,22
11800,8480847,Ryan Merkley,28
11801,8478870,Rudolfs Balcers,28
11802,8479983,Mario Ferraro,28
11803,8479981,Jonah Gadjovich,28
11804,8481077,John Leonard,28
11805,8482222,Alexander Barabanov,28
11806,8470613,Brent Burns,28
11807,8480060,Scott Reedy,28
11808,8469608,Mike Smith,22
11809,8480160,Radim Simek,28
11810,8471709,Marc-Edouard Vlasic,28
11811,8471729,Kris Russell,22
11812,8476879,Cody Ceci,22
11813,8476913,Devin Shore,22
11814,8473544,Derick Brassard,22
11815,8475786,Zach Hyman,22
11816,8479705,Jeffrey Viel,28
11817,8474578,Erik Karlsson,28
11818,8473503,James Reimer,28
11819,8476442,Matt Nieto,28
11820,8478467,Nicolas Meloche,28
11821,8470281,Duncan Keith,22
11822,8477498,Darnell Nurse,22
11823,8475178,Zack Kassian,22
11824,8478402,Connor McDavid,22
11825,8475197,Tyson Barrie,22
11826,8478585,Derek Ryan,22
11827,8477034,Jaycob Megna,28
11828,8476881,Tomas Hertl,28
11829,8479373,Jonathan Dahlen,28
11830,8479393,Noah Gregor,28
11831,8471218,Blake Wheeler,52
11832,8475717,Calvin Pickard,17
11833,8476945,Connor Hellebuyck,52
11834,8480821,Filip Zadina,17
11835,8479425,Filip Hronek,17
11836,8479304,Kyle Criscuolo,17
11837,8477940,Nikolaj Ehlers,52
11838,8478996,Adam Brooks,52
11839,8477220,Nate Schmidt,52
11840,8478891,Mason Appleton,52
11841,8479400,Pierre-Luc Dubois,52
11842,8478013,Jake Walman,17
11843,8476331,Dylan DeMelo,52
11844,8478431,Evgeny Svechnikov,52
11845,8478398,Kyle Connor,52
11846,8481572,Ville Heinola,52
11847,8477482,Zach Sanford,52
11848,8476392,Adam Lowry,52
11849,8480145,Neal Pionk,52
11850,8481433,Taro Hirose,17
11851,8480289,Morgan Barron,52
11852,8471306,Thomas Greiss,17
11853,8471669,Paul Stastny,52
11854,8480184,Gustav Lindstrom,17
11855,8471686,Marc Staal,17
11856,8477946,Dylan Larkin,17
11857,8476897,Oskar Sundqvist,17
11858,8476952,Dominic Toninato,52
11859,8477944,Jakub Vrana,17
11860,8477504,Josh Morrissey,52
11861,8477851,Jordan Oesterle,17
11862,8480459,Pius Suter,17
11863,8477454,Adam Erne,17
11864,8477215,Danny DeKeyser,17
11865,8479379,Givani Smith,17
11866,8477479,Tyler Bertuzzi,17
11867,8474040,Sam Gagner,17
11868,8480813,Joe Veleno,17
11869,8475455,Brenden Dillon,52
11870,8478424,Jansen Harkins,52
11871,8479355,Olli Juolevi,17
11872,8476460,Mark Scheifele,52
11873,8479378,Logan Stanley,52
11874,8479992,Michael Rasmussen,17
11875,8482078,Lucas Raymond,17
11876,8481542,Moritz Seider,17
11877,8476905,Chandler Stephenson,54
11878,8478408,Travis Dermott,23
11879,8474149,Evgenii Dadonov,54
11880,8476468,J.T. Miller,23
11881,8474565,Alex Pietrangelo,54
11882,8477359,Tucker Poolman,23
11883,8477018,Ben Hutton,54
11884,8479639,Dylan Coghlan,54
11885,8475215,Robin Lehner,54
11886,8476448,William Karlsson,54
11887,8474568,Luke Schenn,23
11888,8476871,Tanner Pearson,23
11889,8475188,Brayden McNabb,54
11890,8480007,Jonas Rondbjerg,54
11891,8478434,Keegan Kolesar,54
11892,8480800,Quinn Hughes,23
11893,8474574,Tyler Myers,23
11894,8477500,Bo Horvat,23
11895,8481617,Vasily Podkolzin,23
11896,8475163,Alex Chiasson,23
11897,8479367,William Lockwood,23
11898,8480727,Zach Whitecloud,54
11899,8477464,Nic Petan,23
11900,8479980,Nicolas Hague,54
11901,8476539,Jonathan Marchessault,54
11902,8478856,Conor Garland,23
11903,8470755,Brad Richardson,23
11904,8477447,Shea Theodore,54
11905,8477967,Thatcher Demko,23
11906,8477406,Mattias Janmark,54
11907,8476316,Laurent Brossoit,54
11908,8476779,Brad Hunt,23
11909,8478444,Brock Boeser,23
11910,8477996,Juho Lammikko,23
11911,8478403,Jack Eichel,54
11912,8477335,Kyle Burroughs,23
11913,8477478,William Carrier,54
11914,8479974,Nolan Patrick,54
11915,8477450,Jason Dickinson,23
11916,8478462,Nicolas Roy,54
11917,8478146,Matthew Highmore,23
11918,8479991,Jake Leschyshyn,54
11919,8474166,Alec Martinez,54
11920,8479353,Brett Howden,54
11921,8475171,Oliver Ekman-Larsson,23
11922,8480012,Elias Pettersson,23
11923,8480056,Jack Rathbone,23
11924,8478020,Michael Amadio,54
11925,8482093,Seth Jarvis,12
11926,8467950,Craig Anderson,7
11927,8480196,Jacob Bryson,7
11928,8480807,Mattias Samuelsson,7
11929,8478904,Steven Lorentz,12
11930,8480829,Jesperi Kotkaniemi,12
11931,8473533,Jordan Staal,12
11932,8476869,Brady Skjei,12
11933,8475236,Cody Eakin,7
11934,8478427,Sebastian Aho,12
11935,8479999,Casey Mittelstadt,7
11936,8476525,Colin Miller,7
11937,8475799,Nino Niederreiter,12
11938,8476921,Jordan Martinook,12
11939,8478109,Victor Olofsson,7
11940,8475855,Jesper Fast,12
11941,8477488,Brett Pesce,12
11942,8476994,Vinnie Hinostroza,7
11943,8475784,Jeff Skinner,7
11944,8477401,John Hayden,7
11945,8474013,Ian Cole,12
11946,8478451,Ethan Bear,12
11947,8479420,Tage Thompson,7
11948,8474090,Brendan Smith,12
11949,8478075,Anders Bjork,7
11950,8474613,Derek Stepan,12
11951,8477949,Alex Tuch,7
11952,8476958,Jaccob Slavin,12
11953,8477503,Max Domi,12
11954,8473449,Kyle Okposo,7
11955,8476878,Zemgus Girgensons,7
11956,8477950,Tony DeAngelo,12
11957,8476882,Teuvo Teravainen,12
11958,8477355,Will Butcher,7
11959,8479335,Rasmus Asplund,7
11960,8476389,Vincent Trocheck,12
11961,8475796,Mark Pysyk,7
11962,8481528,Dylan Cozens,7
11963,8479578,Casey Fitzgerald,7
11964,8480839,Rasmus Dahlin,7
11965,8477293,Antti Raanta,12
11966,8480035,Henri Jokiharju,7
11967,8481522,Peyton Krebs,7
11968,8480830,Andrei Svechnikov,12
11969,8480039,Martin Necas,12
11970,8471735,Keith Yandle,4
11971,8481161,Jake Christiansen,29
11972,8480292,Carson Meyer,29
11973,8474889,Martin Jones,4
11974,8479339,Patrik Laine,29
11975,8478506,Gabriel Carlsson,29
11976,8476867,Brendan Gaunce,29
11977,8477416,Oliver Bjorkstrand,29
11978,8480205,Emil Bemstrom,29
11979,8476872,Scott Laughton,4
11980,8482705,Cole Sillinger,29
11981,8478458,Jack Roslovic,29
11982,8475246,Kevin Connauton,4
11983,8475763,Kevin Hayes,4
11984,8479369,Andrew Peeke,29
11985,8479941,Justin Danforth,29
11986,8479402,Jake Bean,29
11987,8476372,Nick Seeler,4
11988,8476374,Sean Kuraly,29
11989,8480220,Noah Cates,4
11990,8480762,Eric Robinson,29
11991,8480028,Morgan Frost,4
11992,8474679,Gustav Nyquist,29
11993,8476914,Joonas Korpisalo,29
11994,8477948,Travis Sanheim,4
11995,8474037,James van Riemsdyk,4
11996,8474715,Cam Atkinson,4
11997,8477887,Patrick Brown,4
11998,8478439,Travis Konecny,4
11999,8470775,Nate Thompson,4
12000,8479945,Gavin Bayreuther,29
12001,8478500,Ivan Provorov,4
12002,8477499,Rasmus Ristolainen,4
12003,8478007,Elvis Merzlikins,29
12004,8474161,Jakub Voracek,29
12005,8478567,Dean Kukan,29
12006,8478067,Oskar Lindblom,4
12007,8479772,Zack MacEwen,4
12008,8478882,Vladislav Gavrikov,29
12009,8482475,Yegor Chinakhov,29
12010,8478460,Zach Werenski,29
12011,8480871,Adam Boqvist,29
12012,8481521,Ronnie Attard,4
12013,8480015,Owen Tippett,4
12014,8480797,Joel Farabee,4
12015,8481546,Cam York,4
12016,8470626,Loui Eriksson,53
12017,8470860,Jaroslav Halak,23
12018,8476329,Travis Boyd,53
12019,8471873,Anton Stralman,53
12020,8474667,Harri Sateri,53
12021,8477941,Nick Ritchie,53
12022,8476851,Alex Galchenyuk,53
12023,8477500,Bo Horvat,23
12024,8478474,Lawson Crouse,53
12025,8475163,Alex Chiasson,23
12026,8479367,William Lockwood,23
12027,8477464,Nic Petan,23
12028,8478476,Kyle Capobianco,53
12029,8478432,Christian Fischer,53
12030,8481711,Matias Maccelli,53
12031,8470755,Brad Richardson,23
12032,8473548,Phil Kessel,53
12033,8476779,Brad Hunt,23
12034,8478444,Brock Boeser,23
12035,8477996,Juho Lammikko,23
12036,8477951,Nick Schmaltz,53
12037,8481609,Vladislav Kolyachonok,53
12038,8475171,Oliver Ekman-Larsson,23
12039,8482655,J.J. Moser,53
12040,8476906,Shayne Gostisbehere,53
12041,8478408,Travis Dermott,23
12042,8479619,Michael Carcone,53
12043,8476468,J.T. Miller,23
12044,8477359,Tucker Poolman,23
12045,8471217,Andrew Ladd,53
12046,8474568,Luke Schenn,23
12047,8476871,Tanner Pearson,23
12048,8480326,Sheldon Dries,23
12049,8480800,Quinn Hughes,23
12050,8474574,Tyler Myers,23
12051,8481617,Vasily Podkolzin,23
12052,8479345,Jakob Chychrun,53
12053,8480849,Barrett Hayton,53
12054,8479343,Clayton Keller,53
12055,8479341,Cam Dineen,53
12056,8474291,Jay Beagle,53
12057,8478856,Conor Garland,23
12058,8480855,Jack McBain,53
12059,8477335,Kyle Burroughs,23
12060,8477450,Jason Dickinson,23
12061,8478146,Matthew Highmore,23
12062,8480890,Jan Jenik,53
12063,8478062,Dysin Mayo,53
12064,8480012,Elias Pettersson,23
12065,8480072,Lias Andersson,26
12066,8481481,Blake Lizotte,26
12067,8481560,Arthur Kaliyev,26
12068,8476967,Brett Kulak,22
12069,8477998,Warren Foegele,22
12070,8471734,Jonathan Quick,26
12071,8477934,Leon Draisaitl,22
12072,8479977,Kailer Yamamoto,22
12073,8476454,Ryan Nugent-Hopkins,22
12074,8477960,Adrian Kempe,26
12075,8480845,Rasmus Kupari,26
12076,8480802,Ryan McLeod,22
12077,8475169,Evander Kane,22
12078,8476874,Olli Maatta,26
12079,8477962,Brendan Lemieux,26
12080,8479344,Jesse Puljujarvi,22
12081,8480803,Evan Bouchard,22
12082,8479421,Jacob Moverare,26
12083,8479442,Troy Stecher,26
12084,8482124,Quinton Byfield,26
12085,8480467,Austin Strand,26
12086,8469608,Mike Smith,22
12087,8471729,Kris Russell,22
12088,8476879,Cody Ceci,22
12089,8471685,Anze Kopitar,26
12090,8473544,Derick Brassard,22
12091,8476913,Devin Shore,22
12092,8475786,Zach Hyman,22
12093,8478911,Matt Roy,26
12094,8476479,Phillip Danault,26
12095,8471303,Alexander Edler,26
12096,8470281,Duncan Keith,22
12097,8477498,Darnell Nurse,22
12098,8475178,Zack Kassian,22
12099,8478402,Connor McDavid,22
12100,8479336,Carl Grundstrom,26
12101,8481606,Jordan Spence,26
12102,8479675,Trevor Moore,26
12103,8475197,Tyson Barrie,22
12104,8478585,Derek Ryan,22
12105,8478042,Viktor Arvidsson,26
12106,8480014,Gabriel Vilardi,26
12107,8480113,Alex Iafallo,26
12108,8481600,Tobias Bjornfot,26
12109,8480434,Sean Durzi,26
12110,8473419,Brad Marchand,6
12111,8480172,Jan Rutta,14
12112,8477931,Tomas Nosek,6
12113,8477956,David Pastrnak,6
12114,8474567,Zach Bogosian,14
12115,8470621,Corey Perry,14
12116,8475287,Erik Haula,6
12117,8476453,Nikita Kucherov,14
12118,8475167,Victor Hedman,14
12119,8479525,Ross Colton,14
12120,8475762,Derek Forbort,6
12121,8479984,Cal Foote,14
12122,8474151,Ryan McDonagh,14
12123,8479325,Charlie McAvoy,6
12124,8479542,Brandon Hagel,14
12125,8477384,Josh Brown,6
12126,8476891,Matt Grzelcyk,6
12127,8478498,Jake DeBrusk,6
12128,8477365,Connor Clifton,6
12129,8474034,Pat Maroon,14
12130,8479365,Trent Frederic,6
12131,8477320,Anton Blidh,6
12132,8480021,Jack Studnicka,6
12133,8476292,Ondrej Palat,14
12134,8478010,Brayden Point,14
12135,8470638,Patrice Bergeron,6
12136,8483397,Marc McLaughlin,6
12137,8478519,Anthony Cirelli,14
12138,8473422,Nick Foligno,6
12139,8477508,Curtis Lazar,6
12140,8475225,Craig Smith,6
12141,8477426,Nicholas Paul,14
12142,8478416,Erik Cernak,14
12143,8476854,Hampus Lindholm,6
12144,8475745,Charlie Coyle,6
12145,8476999,Linus Ullmark,6
12146,8473986,Alex Killorn,14
12147,8476883,Andrei Vasilevskiy,14
12148,8476422,Mike Reilly,6
12149,8477930,Pierre-Edouard Bellemare,14
12150,8474564,Steven Stamkos,14
12151,8479410,Mikhail Sergachev,14
12152,8478443,Brandon Carlo,6
12153,8475791,Taylor Hall,6
12154,8476907,Mackenzie MacEachern,12
12155,8477919,Frederick Gaudreau,30
12156,8475753,Justin Faulk,19
12157,8475760,Nick Bjugstad,53
12158,8478136,Jacob Middleton,30
12159,8477402,Pavel Buchnevich,19
12160,8478413,Jordan Greenway,30
12161,8479520,Brandon Duhaime,30
12162,8479366,Logan Brown,19
12163,8476792,Torey Krug,19
12164,8475220,Marcus Foligno,30
12165,8475660,Cam Talbot,9
12166,8476892,Colton Parayko,19
12167,8475181,Nick Leddy,19
12168,8479385,Jordan Kyrou,19
12169,8480023,Robert Thomas,19
12170,8478493,Joel Eriksson Ek,30
12171,8481557,Matt Boldy,30
12172,8474716,Jared Spurgeon,30
12173,8480281,Alexey Toropchenko,19
12174,8474618,Marco Scandella,19
12175,8474818,Jordie Benn,10
12176,8478859,Niko Mikkola,19
12177,8477942,Kevin Fiala,26
12178,8477964,Ivan Barbashev,19
12179,8475765,Vladimir Tarasenko,19
12180,8476856,Matt Dumba,30
12181,8476438,Brandon Saad,19
12182,8475750,Jon Merrill,30
12183,8475179,Dmitry Kulikov,24
12184,8475235,Nicolas Deslauriers,4
12185,8478864,Kirill Kaprizov,30
12186,8475158,Ryan O'Reilly,19
12187,8477451,Ryan Hartman,30
12188,8471274,Alex Goligoski,30
12189,8474102,David Perron,17
12190,8474145,Robert Bortuzzo,19
12191,8475692,Mats Zuccarello,30
12192,8476463,Jonas Brodin,30
12193,8477573,Nathan Walker,19
12194,8478024,Ville Husso,17
12195,8475170,Brayden Schenn,19
12196,8480157,Calle Rosen,19
12197,8479370,Tyson Jost,30
12198,8471218,Blake Wheeler,52
12199,8481186,Logan O'Connor,21
12200,8476945,Connor Hellebuyck,52
12201,8477979,Nicolas Aube-Kubel,10
12202,8471794,Darren Helm,21
12203,8471677,Jack Johnson,16
12204,8471699,Andrew Cogliano,21
12205,8478038,Devon Toews,21
12206,8477444,Andre Burakovsky,55
12207,8476850,Ryan Murray,22
12208,8477501,Valeri Nichushkin,21
12209,8476312,Josh Manson,21
12210,8476455,Gabriel Landeskog,21
12211,8477940,Nikolaj Ehlers,52
12212,8478996,Adam Brooks,4
12213,8477220,Nate Schmidt,52
12214,8481618,Alex Newhook,21
12215,8480925,Pavel Francouz,21
12216,8478891,Mason Appleton,52
12217,8479400,Pierre-Luc Dubois,52
12218,8476331,Dylan DeMelo,52
12219,8478431,Evgeny Svechnikov,28
12220,8478398,Kyle Connor,52
12221,8477482,Zach Sanford,18
12222,8476392,Adam Lowry,52
12223,8480145,Neal Pionk,52
12224,8480069,Cale Makar,21
12225,8481477,Nico Sturm,28
12226,8480289,Morgan Barron,52
12227,8480049,Dylan Samberg,52
12228,8471669,Paul Stastny,12
12229,8473446,Erik Johnson,21
12230,8476952,Dominic Toninato,52
12231,8477504,Josh Morrissey,52
12232,8477476,Artturi Lehkonen,21
12233,8477456,J.T. Compher,21
12234,8475455,Brenden Dillon,52
12235,8478424,Jansen Harkins,52
12236,8476460,Mark Scheifele,52
12237,8479378,Logan Stanley,52
12238,8478420,Mikko Rantanen,21
12239,8479398,Samuel Girard,21
12240,8477073,Kurtis MacDermid,21
12241,8477492,Nathan MacKinnon,21
12242,8475172,Nazem Kadri,20
12243,8481524,Bowen Byram,21
12244,8481161,Jake Christiansen,29
12245,8475717,Calvin Pickard,17
12246,8478506,Gabriel Carlsson,29
12247,8477416,Oliver Bjorkstrand,29
12248,8480821,Filip Zadina,17
12249,8478477,Mitchell Stephens,17
12250,8479369,Andrew Peeke,29
12251,8479402,Jake Bean,29
12252,8476374,Sean Kuraly,29
12253,8482660,Kent Johnson,29
12254,8474679,Gustav Nyquist,29
12255,8471686,Marc Staal,17
12256,8477946,Dylan Larkin,17
12257,8476897,Oskar Sundqvist,17
12258,8477944,Jakub Vrana,17
12259,8478007,Elvis Merzlikins,29
12260,8477479,Tyler Bertuzzi,17
12261,8479379,Givani Smith,17
12262,8474161,Jakub Voracek,29
12263,8478567,Dean Kukan,29
12264,8474040,Sam Gagner,17
12265,8478882,Vladislav Gavrikov,29
12266,8480871,Adam Boqvist,29
12267,8480292,Carson Meyer,29
12268,8479339,Patrik Laine,29
12269,8476867,Brendan Gaunce,29
12270,8480205,Emil Bemstrom,29
12271,8479425,Filip Hronek,17
12272,8482705,Cole Sillinger,29
12273,8478458,Jack Roslovic,29
12274,8479941,Justin Danforth,29
12275,8478013,Jake Walman,17
12276,8480762,Eric Robinson,29
12277,8480184,Gustav Lindstrom,17
12278,8477968,Alex Nedeljkovic,17
12279,8476914,Joonas Korpisalo,29
12280,8479945,Gavin Bayreuther,29
12281,8477851,Jordan Oesterle,17
12282,8480459,Pius Suter,17
12283,8477454,Adam Erne,17
12284,8477215,Danny DeKeyser,17
12285,8480813,Joe Veleno,17
12286,8479355,Olli Juolevi,17
12287,8479992,Michael Rasmussen,17
12288,8482475,Yegor Chinakhov,29
12289,8482078,Lucas Raymond,17
12290,8478460,Zach Werenski,29
12291,8483565,Nick Blankenburg,29
12292,8481542,Moritz Seider,17
12293,8480073,Erik Brannstrom,9
12294,8474027,Justin Braun,3
12295,8480029,Alex Formenton,9
12296,8478874,Adam Gaudette,9
12297,8479324,Ryan Lindgren,3
12298,8478550,Artemi Panarin,3
12299,8479323,Adam Fox,3
12300,8477380,Jonny Brodzinski,3
12301,8478472,Mathieu Joseph,9
12302,8482245,Artem Zub,9
12303,8481554,Kaapo Kakko,3
12304,8477429,Andrew Copp,3
12305,8476458,Ryan Strome,3
12306,8475766,Austin Watson,9
12307,8476459,Mika Zibanejad,3
12308,8479328,Julien Gauthier,3
12309,8479458,Nikita Zaitsev,9
12310,8478400,Colin White,9
12311,8478048,Igor Shesterkin,3
12312,8479333,Libor Hajek,3
12313,8476341,Anton Forsberg,9
12314,8478366,Frank Vatrano,3
12315,8479376,Victor Mete,9
12316,8477353,Tyler Motte,3
12317,8480078,Filip Chytil,3
12318,8480355,Mark Kastelic,9
12319,8479291,Kevin Rooney,3
12320,8482073,Braden Schneider,3
12321,8471817,Ryan Reaves,3
12322,8475735,Greg McKegg,3
12323,8474207,Nick Holden,9
12324,8476624,Barclay Goodrow,3
12325,8482109,Alexis Lafrenière,3
12326,8480448,Parker Kelly,9
12327,8480801,Brady Tkachuk,9
12328,8480208,Drake Batherson,9
12329,8475184,Chris Kreider,3
12330,8478211,Dryden Hunt,3
12331,8479580,Dylan Gambrell,9
12332,8482105,Jake Sanderson,9
12333,8480064,Josh Norris,9
12334,8476919,Chris Tierney,9
12335,8475747,Patrik Nemeth,3
12336,8474612,Travis Hamonic,9
12337,8477015,Connor Brown,9
12338,8474584,Michael Del Zotto,9
12339,8476885,Jacob Trouba,3
12340,8480817,K'Andre Miller,3
12341,8482116,Tim Stützle,9
12342,8474709,Matt Martin,2
12343,8476907,Mackenzie MacEachern,19
12344,8476429,Scott Mayfield,2
12345,8473575,Semyon Varlamov,2
12346,8475753,Justin Faulk,19
12347,8475314,Anders Lee,2
12348,8475754,Brock Nelson,2
12349,8476404,Andy Andreoff,2
12350,8480865,Noah Dobson,2
12351,8474573,Josh Bailey,2
12352,8480789,Oliver Wahlstrom,2
12353,8480306,Grant Hutton,2
12354,8477402,Pavel Buchnevich,19
12355,8476412,Jordan Binnington,19
12356,8479366,Logan Brown,19
12357,8476792,Torey Krug,19
12358,8476892,Colton Parayko,19
12359,8475181,Nick Leddy,19
12360,8479385,Jordan Kyrou,19
12361,8480023,Robert Thomas,19
12362,8480222,Sebastian Aho,2
12363,8465009,Zdeno Chara,2
12364,8480281,Alexei Toropchenko,19
12365,8476917,Adam Pelech,2
12366,8474618,Marco Scandella,19
12367,8477506,Ryan Pulock,2
12368,8478859,Niko Mikkola,19
12369,8476419,Jean-Gabriel Pageau,2
12370,8473504,Cal Clutterbuck,2
12371,8477964,Ivan Barbashev,19
12372,8475765,Vladimir Tarasenko,19
12373,8477527,Ross Johnston,2
12374,8470610,Zach Parise,2
12375,8476438,Brandon Saad,19
12376,8472382,Andy Greene,2
12377,8478445,Mathew Barzal,2
12378,8475158,Ryan O'Reilly,19
12379,8478463,Anthony Beauvillier,2
12380,8475151,Kyle Palmieri,2
12381,8474102,David Perron,19
12382,8479356,Kieffer Bellows,2
12383,8474145,Robert Bortuzzo,19
12384,8475231,Casey Cizikas,2
12385,8477573,Nathan Walker,19
12386,8475170,Brayden Schenn,19
12387,8480157,Calle Rosen,19
12388,8480072,Lias Andersson,26
12389,8481481,Blake Lizotte,26
12390,8481560,Arthur Kaliyev,26
12391,8477919,Frederick Gaudreau,30
12392,8475760,Nick Bjugstad,53
12393,8477960,Adrian Kempe,26
12394,8478136,Jacob Middleton,30
12395,8480845,Rasmus Kupari,26
12396,8476874,Olli Maatta,17
12397,8477962,Brendan Lemieux,26
12398,8478413,Jordan Greenway,30
12399,8479421,Jacob Moverare,26
