id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,birthStateProvince,gameId,teamID,pPos
8477361,Calvin Petersen,/api/v1/people/8477361,Calvin,Petersen,40,1994-10-19,27,Waterloo,USA,USA,"6' 1""",185,True,False,False,True,R,Y,IA,2019020926,26,Goalie
8480145,Neal Pionk,/api/v1/people/8480145,Neal,Pionk,4,1995-07-29,27,Omaha,USA,USA,"6' 0""",186,True,False,False,False,R,Y,NE,2019020926,52,Defenseman
8476470,Nathan Beaulieu,/api/v1/people/8476470,Nathan,Beaulieu,88,1992-12-05,29,Strathroy,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,ON,2019020926,52,Defenseman
8471685,Anze Kopitar,/api/v1/people/8471685,Anze,Kopitar,11,1987-08-24,35,Jesenice,SVN,SVN,"6' 3""",225,True,False,True,False,L,Y,,2019020926,26,Center
8478915,Sami Niku,/api/v1/people/8478915,Sami,Niku,8,1996-10-10,26,Haapavesi,FIN,FIN,"6' 1""",176,True,False,False,False,L,Y,,2019020926,52,Defenseman
8477429,Andrew Copp,/api/v1/people/8477429,Andrew,Copp,9,1994-07-08,28,Ann Arbor,USA,USA,"6' 1""",206,True,False,False,False,L,Y,MI,2019020926,52,Center
8475868,Anthony Bitetto,/api/v1/people/8475868,Anthony,Bitetto,2,1990-07-15,32,Island Park,USA,USA,"6' 1""",210,True,False,False,False,L,Y,NY,2019020926,52,Defenseman
8478911,Matt Roy,/api/v1/people/8478911,Matt,Roy,3,1995-03-01,27,Detroit,USA,USA,"6' 1""",200,True,False,False,True,R,Y,MI,2019020926,26,Defenseman
8477504,Josh Morrissey,/api/v1/people/8477504,Josh,Morrissey,44,1995-03-28,27,Calgary,CAN,CAN,"6' 0""",195,True,False,False,False,L,Y,AB,2019020926,52,Defenseman
8477213,Tim Schaller,/api/v1/people/8477213,Tim,Schaller,59,1990-11-16,31,Merrimack,USA,USA,"6' 2""",204,True,False,False,False,L,Y,NH,2019020926,26,Left Wing
8474563,Drew Doughty,/api/v1/people/8474563,Drew,Doughty,8,1989-12-08,32,London,CAN,CAN,"6' 1""",202,True,True,False,False,R,Y,ON,2019020926,26,Defenseman
8475179,Dmitry Kulikov,/api/v1/people/8475179,Dmitry,Kulikov,7,1990-10-29,31,Lipetsk,RUS,RUS,"6' 1""",204,True,False,False,False,L,Y,,2019020926,52,Defenseman
8476400,Logan Shaw,/api/v1/people/8476400,Logan,Shaw,38,1992-10-05,30,Glace Bay,CAN,CAN,"6' 3""",208,True,False,False,False,R,Y,NS,2019020926,52,Right Wing
8478424,Jansen Harkins,/api/v1/people/8478424,Jansen,Harkins,58,1997-05-23,25,Cleveland,USA,USA,"6' 1""",182,True,False,False,True,L,Y,OH,2019020926,52,Center
8473453,Trevor Lewis,/api/v1/people/8473453,Trevor,Lewis,22,1987-01-08,35,Salt Lake City,USA,USA,"6' 1""",202,True,False,False,False,R,Y,UT,2019020926,26,Center
8476460,Mark Scheifele,/api/v1/people/8476460,Mark,Scheifele,55,1993-03-15,29,Kitchener,CAN,CAN,"6' 3""",207,True,True,False,False,R,Y,ON,2019020926,52,Center
8479675,Trevor Moore,/api/v1/people/8479675,Trevor,Moore,12,1995-03-31,27,Thousand Oaks,USA,USA,"5' 10""",185,True,False,False,True,L,Y,CA,2019020926,26,Center
8474166,Alec Martinez,/api/v1/people/8474166,Alec,Martinez,23,1987-07-26,35,Rochester Hills,USA,USA,"6' 1""",209,True,False,False,False,L,Y,MI,2019020926,54,Defenseman
8477073,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,28,Sauble Beach,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y,ON,2019020926,26,Defenseman
8478020,Michael Amadio,/api/v1/people/8478020,Michael,Amadio,10,1996-05-13,26,Sault Ste. Marie,CAN,CAN,"6' 1""",204,True,False,False,False,R,Y,ON,2019020926,26,Center
8480113,Alex Iafallo,/api/v1/people/8480113,Alex,Iafallo,19,1993-12-21,28,Eden,USA,USA,"6' 0""",188,True,False,False,False,L,Y,NY,2019020926,26,Left Wing
8481642,Andrei Chibisov,/api/v1/people/8481642,Andrei,Chibisov,76,1993-02-26,29,Prokopyevsk,RUS,RUS,"6' 4""",227,True,False,False,False,L,Y,,2019020926,52,Right Wing
8480336,Sean Walker,/api/v1/people/8480336,Sean,Walker,26,1994-11-13,27,Keswick,CAN,CAN,"5' 11""",196,True,False,False,False,R,Y,ON,2019020926,26,Defenseman
8473419,Brad Marchand,/api/v1/people/8473419,Brad,Marchand,63,1988-05-11,34,Halifax,CAN,CAN,"5' 9""",181,True,False,False,False,L,Y,NS,2019020929,6,Left Wing
8471276,David Krejci,/api/v1/people/8471276,David,Krejci,46,1986-04-28,36,Sternberk,CZE,CZE,"6' 0""",188,True,True,False,False,R,Y,,2019020929,6,Center
8471695,Tuukka Rask,/api/v1/people/8471695,Tuukka,Rask,40,1987-03-10,35,Savonlinna,FIN,FIN,"6' 3""",176,True,False,False,False,L,Y,,2019020929,6,Goalie
8476326,Josh Archibald,/api/v1/people/8476326,Josh,Archibald,15,1992-10-06,30,Regina,CAN,CAN,"5' 10""",176,True,False,False,False,R,Y,SK,2019020929,22,Right Wing
8477956,David Pastrnak,/api/v1/people/8477956,David,Pastrnak,88,1996-05-25,26,Havirov,CZE,CZE,"6' 0""",194,True,False,False,False,R,Y,,2019020929,6,Right Wing
8477934,Leon Draisaitl,/api/v1/people/8477934,Leon,Draisaitl,29,1995-10-27,26,Cologne,DEU,DEU,"6' 2""",208,True,True,False,False,L,Y,,2019020929,22,Center
8479977,Kailer Yamamoto,/api/v1/people/8479977,Kailer,Yamamoto,56,1998-09-29,24,Spokane,USA,USA,"5' 8""",153,True,False,False,False,R,Y,WA,2019020929,22,Right Wing
8476988,Matt Benning,/api/v1/people/8476988,Matt,Benning,83,1994-05-25,28,Edmonton,CAN,CAN,"6' 1""",203,True,False,False,False,R,Y,AB,2019020929,22,Defenseman
8476454,Ryan Nugent-Hopkins,/api/v1/people/8476454,Ryan,Nugent-Hopkins,93,1993-04-12,29,Burnaby,CAN,CAN,"6' 0""",184,True,True,False,False,L,Y,BC,2019020929,22,Center
8480944,Par Lindholm,/api/v1/people/8480944,Par,Lindholm,26,1991-10-05,31,Kusmark,SWE,SWE,"6' 0""",183,True,False,False,False,L,Y,,2019020929,6,Center
8481813,Gaetan Haas,/api/v1/people/8481813,Gaetan,Haas,91,1992-01-31,30,Bonfol,CHE,CHE,"6' 0""",181,True,False,False,False,R,Y,,2019020929,22,Center
8479325,Charlie McAvoy,/api/v1/people/8479325,Charlie,McAvoy,73,1997-12-21,24,Long Beach,USA,USA,"6' 0""",208,True,False,False,False,R,Y,NY,2019020929,6,Defenseman
8480901,Karson Kuhlman,/api/v1/people/8480901,Karson,Kuhlman,83,1995-09-26,27,Esko,USA,USA,"5' 11""",185,True,False,False,True,R,Y,MN,2019020929,6,Center
8479347,Tyler Benson,/api/v1/people/8479347,Tyler,Benson,49,1998-03-15,24,Edmonton,CAN,CAN,"6' 0""",190,True,False,False,True,L,Y,AB,2019020929,22,Left Wing
8478452,Caleb Jones,/api/v1/people/8478452,Caleb,Jones,82,1997-06-06,25,Arlington,USA,USA,"6' 1""",194,True,False,False,True,L,Y,TX,2019020929,22,Defenseman
8480803,Evan Bouchard,/api/v1/people/8480803,Evan,Bouchard,75,1999-10-20,22,Oakville,CAN,CAN,"6' 3""",194,True,False,False,True,R,Y,ON,2019020929,22,Defenseman
8475163,Alex Chiasson,/api/v1/people/8475163,Alex,Chiasson,39,1990-10-01,32,Montreal,CAN,CAN,"6' 4""",208,True,False,False,False,R,Y,QC,2019020929,22,Right Wing
8479466,Patrick Russell,/api/v1/people/8479466,Patrick,Russell,52,1993-01-04,29,Holte,DNK,DNK,"6' 1""",203,True,False,False,False,R,Y,,2019020929,22,Right Wing
8478451,Ethan Bear,/api/v1/people/8478451,Ethan,Bear,74,1997-06-26,25,Regina,CAN,CAN,"5' 11""",197,True,False,False,True,R,Y,SK,2019020929,22,Defenseman
8475780,Chris Wagner,/api/v1/people/8475780,Chris,Wagner,14,1991-05-27,31,Walpole,USA,USA,"6' 0""",198,True,False,False,False,R,Y,MA,2019020929,6,Right Wing
8476792,Torey Krug,/api/v1/people/8476792,Torey,Krug,47,1991-04-12,31,Livonia,USA,USA,"5' 9""",186,True,False,False,False,L,Y,MI,2019020929,6,Defenseman
8476891,Matt Grzelcyk,/api/v1/people/8476891,Matt,Grzelcyk,48,1994-01-05,28,Charlestown,USA,USA,"5' 9""",174,True,False,False,False,L,Y,MA,2019020929,6,Defenseman
8476374,Sean Kuraly,/api/v1/people/8476374,Sean,Kuraly,52,1993-01-20,29,Dublin,USA,USA,"6' 2""",213,True,False,False,False,L,Y,OH,2019020929,6,Center
8478498,Jake DeBrusk,/api/v1/people/8478498,Jake,DeBrusk,74,1996-10-17,25,Edmonton,CAN,CAN,"6' 0""",188,True,False,False,False,L,Y,AB,2019020929,6,Left Wing
8475186,John Moore,/api/v1/people/8475186,John,Moore,27,1990-11-19,31,Winnetka,USA,USA,"6' 2""",210,True,False,False,False,L,Y,IL,2019020929,6,Defenseman
8477320,Anton Blidh,/api/v1/people/8477320,Anton,Blidh,81,1995-03-14,27,Molnlycke,SWE,SWE,"6' 0""",201,True,False,False,True,L,Y,,2019020929,6,Left Wing
8478075,Anders Bjork,/api/v1/people/8478075,Anders,Bjork,10,1996-08-05,26,Mequon,USA,USA,"6' 0""",190,True,False,False,False,L,Y,WI,2019020929,6,Left Wing
8465009,Zdeno Chara,/api/v1/people/8465009,Zdeno,Chara,33,1977-03-18,45,Trencin,SVK,SVK,"6' 9""",250,True,False,True,False,L,Y,,2019020929,6,Defenseman
8470638,Patrice Bergeron,/api/v1/people/8470638,Patrice,Bergeron,37,1985-07-24,37,Ancienne-Lorette,CAN,CAN,"6' 1""",195,True,True,False,False,R,Y,QC,2019020929,6,Center
8469608,Mike Smith,/api/v1/people/8469608,Mike,Smith,41,1982-03-22,40,Kingston,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y,ON,2019020929,22,Goalie
8475807,Joakim Nordstrom,/api/v1/people/8475807,Joakim,Nordstrom,20,1992-02-25,30,Stockholm,SWE,SWE,"6' 1""",194,True,False,False,False,L,Y,,2019020929,6,Center
8477529,Colby Cave,/api/v1/people/8477529,Colby,Cave,12,1994-12-26,27,Battleford,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,SK,2019020929,22,Center
8476915,Jujhar Khaira,/api/v1/people/8476915,Jujhar,Khaira,16,1994-08-13,28,Surrey,CAN,CAN,"6' 4""",212,True,False,False,False,L,Y,BC,2019020929,22,Left Wing
8476457,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,29,Skellefteå,SWE,SWE,"6' 3""",208,True,True,False,False,R,Y,,2019020929,22,Defenseman
8475745,Charlie Coyle,/api/v1/people/8475745,Charlie,Coyle,13,1992-03-02,30,E. Weymouth,USA,USA,"6' 3""",220,True,False,False,False,R,Y,MA,2019020929,6,Center
8475772,Riley Sheahan,/api/v1/people/8475772,Riley,Sheahan,23,1991-12-07,30,St. Catharines,CAN,CAN,"6' 3""",214,True,False,False,False,L,Y,ON,2019020929,22,Center
8477498,Darnell Nurse,/api/v1/people/8477498,Darnell,Nurse,25,1995-02-04,27,Hamilton,CAN,CAN,"6' 4""",221,True,True,False,False,L,Y,ON,2019020929,22,Defenseman
8475178,Zack Kassian,/api/v1/people/8475178,Zack,Kassian,44,1991-01-24,31,Windsor,CAN,CAN,"6' 3""",211,True,False,False,False,R,Y,ON,2019020929,22,Right Wing
8478468,Jeremy Lauzon,/api/v1/people/8478468,Jeremy,Lauzon,79,1997-04-28,25,Val D'or,CAN,CAN,"6' 1""",204,True,False,False,True,L,Y,QC,2019020929,6,Defenseman
8474040,Sam Gagner,/api/v1/people/8474040,Sam,Gagner,89,1989-08-10,33,London,CAN,CAN,"5' 11""",200,True,False,False,False,R,Y,ON,2019020929,22,Center
8478443,Brandon Carlo,/api/v1/people/8478443,Brandon,Carlo,25,1996-11-26,25,Colorado Springs,USA,USA,"6' 5""",212,True,False,False,False,R,Y,CO,2019020929,6,Defenseman
8478046,Danton Heinen,/api/v1/people/8478046,Danton,Heinen,43,1995-07-05,27,Langley,CAN,CAN,"6' 1""",188,True,False,False,False,L,Y,BC,2019020929,6,Center
8478021,William Lagesson,/api/v1/people/8478021,William,Lagesson,84,1996-02-22,26,Gothenburg,SWE,SWE,"6' 2""",207,True,False,False,True,L,Y,,2019020929,22,Defenseman
8474709,Matt Martin,/api/v1/people/8474709,Matt,Martin,17,1989-05-08,33,Windsor,CAN,CAN,"6' 3""",220,True,False,False,False,L,Y,ON,2019020930,2,Left Wing
8477936,Michael Dal Colle,/api/v1/people/8477936,Michael,Dal Colle,28,1996-06-20,26,Woodbridge,CAN,CAN,"6' 3""",204,True,False,False,False,L,Y,ON,2019020930,2,Left Wing
8476429,Scott Mayfield,/api/v1/people/8476429,Scott,Mayfield,24,1992-10-14,30,St. Louis,USA,USA,"6' 5""",223,True,False,False,False,R,Y,MO,2019020930,2,Defenseman
8470187,Johnny Boychuk,/api/v1/people/8470187,Johnny,Boychuk,55,1984-01-19,38,Edmonton,CAN,CAN,"6' 2""",227,True,False,False,False,R,Y,AB,2019020930,2,Defenseman
8473575,Semyon Varlamov,/api/v1/people/8473575,Semyon,Varlamov,40,1988-04-27,34,Samara,RUS,RUS,"6' 2""",205,True,False,False,False,L,Y,,2019020930,2,Goalie
8475314,Anders Lee,/api/v1/people/8475314,Anders,Lee,27,1990-07-03,32,Edina,USA,USA,"6' 3""",231,True,False,True,False,L,Y,MN,2019020930,2,Left Wing
8475754,Brock Nelson,/api/v1/people/8475754,Brock,Nelson,29,1991-10-15,30,Warroad,USA,USA,"6' 3""",212,True,False,False,False,L,Y,MN,2019020930,2,Center
8475831,Philipp Grubauer,/api/v1/people/8475831,Philipp,Grubauer,31,1991-11-25,30,Rosenheim,DEU,DEU,"6' 1""",188,True,False,False,False,L,I,,2019020930,21,Goalie
8475832,Tom Kuhnhackl,/api/v1/people/8475832,Tom,Kuhnhackl,14,1992-01-21,30,Landshut,DEU,DEU,"6' 2""",196,True,False,False,False,L,Y,,2019020930,2,Right Wing
8478038,Devon Toews,/api/v1/people/8478038,Devon,Toews,25,1994-02-21,28,Abbotsford,CAN,CAN,"6' 1""",191,True,False,False,False,L,Y,BC,2019020930,2,Defenseman
8480865,Noah Dobson,/api/v1/people/8480865,Noah,Dobson,8,2000-01-07,22,Summerside,CAN,CAN,"6' 4""",184,True,False,False,True,R,Y,PE,2019020930,2,Defenseman
8477444,Andre Burakovsky,/api/v1/people/8477444,Andre,Burakovsky,95,1995-02-09,27,Klagenfurt,AUT,SWE,"6' 3""",201,True,False,False,False,L,Y,,2019020930,21,Left Wing
8474573,Josh Bailey,/api/v1/people/8474573,Josh,Bailey,12,1989-10-02,33,Bowmanville,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,ON,2019020930,2,Right Wing
8480822,Martin Kaut,/api/v1/people/8480822,Martin,Kaut,61,1999-10-02,23,Brno,CZE,CZE,"6' 2""",190,True,False,False,True,R,Y,,2019020930,21,Right Wing
8477501,Valeri Nichushkin,/api/v1/people/8477501,Valeri,Nichushkin,13,1995-03-04,27,Chelyabinsk,RUS,RUS,"6' 4""",210,True,False,False,False,L,Y,,2019020930,21,Right Wing
8476455,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,29,Stockholm,SWE,SWE,"6' 1""",215,True,False,True,False,L,Y,,2019020930,21,Left Wing
8473463,Leo Komarov,/api/v1/people/8473463,Leo,Komarov,47,1987-01-23,35,Narva,EST,FIN,"5' 11""",209,True,False,False,False,L,Y,,2019020930,2,Right Wing
8474013,Ian Cole,/api/v1/people/8474013,Ian,Cole,28,1989-02-21,33,Ann Arbor,USA,USA,"6' 1""",225,True,False,False,False,L,Y,MI,2019020930,21,Defenseman
8480925,Pavel Francouz,/api/v1/people/8480925,Pavel,Francouz,39,1990-06-03,32,Plzen,CZE,CZE,"6' 0""",179,True,False,False,False,R,Y,,2019020930,21,Goalie
8475181,Nick Leddy,/api/v1/people/8475181,Nick,Leddy,2,1991-03-20,31,Eden Prairie,USA,USA,"6' 0""",207,True,False,False,False,L,Y,MN,2019020930,2,Defenseman
8476391,T.J. Tynan,/api/v1/people/8476391,T.J.,Tynan,36,1992-02-25,30,Orland Park,USA,USA,"5' 8""",165,True,False,False,False,R,N,IL,2019020930,21,Center
8480069,Cale Makar,/api/v1/people/8480069,Cale,Makar,8,1998-10-30,23,Calgary,CAN,CAN,"5' 11""",187,True,False,False,True,R,Y,AB,2019020930,21,Defenseman
8474717,Mark Barberio,/api/v1/people/8474717,Mark,Barberio,44,1990-03-23,32,Montreal,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,QC,2019020930,21,Defenseman
8473446,Erik Johnson,/api/v1/people/8473446,Erik,Johnson,6,1988-03-21,34,Bloomington,USA,USA,"6' 4""",225,True,True,False,False,R,Y,MN,2019020930,21,Defenseman
8477507,Nikita Zadorov,/api/v1/people/8477507,Nikita,Zadorov,16,1995-04-16,27,Moscow,RUS,RUS,"6' 6""",235,True,False,False,False,L,Y,,2019020930,21,Defenseman
8477506,Ryan Pulock,/api/v1/people/8477506,Ryan,Pulock,6,1994-10-06,28,Dauphin,CAN,CAN,"6' 2""",217,True,False,False,False,R,Y,MB,2019020930,2,Defenseman
8473544,Derick Brassard,/api/v1/people/8473544,Derick,Brassard,10,1987-09-22,35,Hull,CAN,CAN,"6' 1""",202,True,False,False,False,L,Y,QC,2019020930,2,Center
8475820,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,30,Raahe,FIN,FIN,"6' 0""",190,True,False,False,False,R,Y,,2019020930,21,Right Wing
8477527,Ross Johnston,/api/v1/people/8477527,Ross,Johnston,32,1994-02-18,28,Charlottetown,CAN,CAN,"6' 5""",235,True,False,False,False,L,Y,PE,2019020930,2,Left Wing
8472382,Andy Greene,/api/v1/people/8472382,Andy,Greene,4,1982-10-30,39,Trenton,USA,USA,"5' 11""",190,True,False,False,False,L,Y,MI,2019020930,2,Defenseman
8478445,Mathew Barzal,/api/v1/people/8478445,Mathew,Barzal,13,1997-05-26,25,Coquitlam,CAN,CAN,"6' 0""",187,True,False,False,False,R,Y,BC,2019020930,2,Center
8476442,Matt Nieto,/api/v1/people/8476442,Matt,Nieto,83,1992-11-05,29,Long Beach,USA,USA,"5' 11""",185,True,False,False,False,L,Y,CA,2019020930,21,Left Wing
8477435,Ryan Graves,/api/v1/people/8477435,Ryan,Graves,27,1995-05-21,27,Yarmouth,CAN,CAN,"6' 5""",220,True,False,False,False,L,Y,NS,2019020930,21,Defenseman
8477930,Pierre-Edouard Bellemare,/api/v1/people/8477930,Pierre-Edouard,Bellemare,41,1985-03-06,37,Le Blanc-Mesnil,FRA,FRA,"6' 0""",198,True,False,False,False,L,Y,,2019020930,21,Center
8474586,Jordan Eberle,/api/v1/people/8474586,Jordan,Eberle,7,1990-05-15,32,Regina,CAN,CAN,"5' 11""",187,True,False,False,False,R,Y,SK,2019020930,2,Right Wing
8477456,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,27,Northbrook,USA,USA,"6' 0""",190,True,False,False,False,R,Y,IL,2019020930,21,Left Wing
8477973,Vladislav Kamenev,/api/v1/people/8477973,Vladislav,Kamenev,81,1996-08-12,26,Orsk,RUS,RUS,"6' 2""",194,True,False,False,True,L,Y,,2019020930,21,Center
8478463,Anthony Beauvillier,/api/v1/people/8478463,Anthony,Beauvillier,18,1997-06-08,25,Sorel-Tracy,CAN,CAN,"5' 11""",182,True,False,False,False,L,Y,QC,2019020930,2,Left Wing
8479356,Kieffer Bellows,/api/v1/people/8479356,Kieffer,Bellows,20,1998-06-10,24,Edina,USA,USA,"6' 1""",195,True,False,False,True,L,Y,MN,2019020930,2,Left Wing
8479398,Samuel Girard,/api/v1/people/8479398,Samuel,Girard,49,1998-05-12,24,Roberval,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y,QC,2019020930,21,Defenseman
8477492,Nathan MacKinnon,/api/v1/people/8477492,Nathan,MacKinnon,29,1995-09-01,27,Halifax,CAN,CAN,"6' 0""",200,True,True,False,False,R,Y,NS,2019020930,21,Center
8479370,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,17,1998-03-14,24,St. Albert,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,AB,2019020930,21,Center
8471735,Keith Yandle,/api/v1/people/8471735,Keith,Yandle,3,1986-09-09,36,Boston,USA,USA,"6' 1""",192,True,True,False,False,L,Y,MA,2019020931,13,Defenseman
8471873,Anton Stralman,/api/v1/people/8471873,Anton,Stralman,6,1986-08-01,36,Tibro,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,,2019020931,13,Defenseman
8474149,Evgenii Dadonov,/api/v1/people/8474149,Evgenii,Dadonov,63,1989-03-12,33,Chelyabinsk,RUS,RUS,"5' 11""",185,True,False,False,False,L,Y,,2019020931,13,Right Wing
8477932,Aaron Ekblad,/api/v1/people/8477932,Aaron,Ekblad,5,1996-02-07,26,Windsor,CAN,CAN,"6' 4""",215,True,True,False,False,R,Y,ON,2019020931,13,Defenseman
8474884,Mike Hoffman,/api/v1/people/8474884,Mike,Hoffman,68,1989-11-24,32,Kitchener,CAN,CAN,"6' 0""",182,True,False,False,False,L,Y,ON,2019020931,13,Left Wing
8478569,Noel Acciari,/api/v1/people/8478569,Noel,Acciari,55,1991-12-01,30,Johnston,USA,USA,"5' 10""",203,True,False,False,False,R,Y,RI,2019020931,13,Center
8474098,Colton Sceviour,/api/v1/people/8474098,Colton,Sceviour,7,1989-04-20,33,Red Deer,CAN,CAN,"6' 0""",190,True,False,False,False,R,Y,AB,2019020931,13,Center
8475683,Sergei Bobrovsky,/api/v1/people/8475683,Sergei,Bobrovsky,72,1988-09-20,34,Novokuznetsk,RUS,RUS,"6' 2""",187,True,False,False,False,L,Y,,2019020931,13,Goalie
8478873,Troy Terry,/api/v1/people/8478873,Troy,Terry,61,1997-09-10,25,Denver,USA,USA,"6' 0""",180,True,False,False,False,R,Y,CO,2019020931,24,Right Wing
8477941,Nick Ritchie,/api/v1/people/8477941,Nick,Ritchie,37,1995-12-05,26,Orangeville,CAN,CAN,"6' 2""",230,True,False,False,False,L,Y,ON,2019020931,24,Left Wing
8476312,Josh Manson,/api/v1/people/8476312,Josh,Manson,42,1991-10-07,31,Hinsdale,USA,CAN,"6' 3""",224,True,True,False,False,R,Y,IL,2019020931,24,Defenseman
8479368,Max Jones,/api/v1/people/8479368,Max,Jones,49,1998-02-17,24,Rochester,USA,USA,"6' 1""",220,True,False,False,False,L,Y,MI,2019020931,24,Left Wing
8476456,Jonathan Huberdeau,/api/v1/people/8476456,Jonathan,Huberdeau,11,1993-06-04,29,Saint-Jerome,CAN,CAN,"6' 1""",202,True,True,False,False,L,Y,QC,2019020931,13,Left Wing
8477346,MacKenzie Weegar,/api/v1/people/8477346,MacKenzie,Weegar,52,1994-01-07,28,Ottawa,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y,ON,2019020931,13,Defenseman
8476434,John Gibson,/api/v1/people/8476434,John,Gibson,36,1993-07-14,29,Pittsburgh,USA,USA,"6' 2""",207,True,False,False,False,L,Y,PA,2019020931,24,Goalie
8479388,Riley Stillman,/api/v1/people/8479388,Riley,Stillman,61,1998-03-09,24,Peterborough,CAN,CAN,"6' 1""",196,True,False,False,True,L,Y,ON,2019020931,13,Defenseman
8477384,Josh Brown,/api/v1/people/8477384,Josh,Brown,2,1994-01-21,28,London,CAN,CAN,"6' 5""",217,True,False,False,False,R,Y,ON,2019020931,13,Defenseman
8475164,Jakob Silfverberg,/api/v1/people/8475164,Jakob,Silfverberg,33,1990-10-13,32,Gävle,SWE,SWE,"6' 0""",208,True,True,False,False,R,Y,,2019020931,24,Right Wing
8473560,Korbinian Holzer,/api/v1/people/8473560,Korbinian,Holzer,5,1988-02-16,34,Munich,DEU,DEU,"6' 3""",213,True,False,False,False,R,Y,,2019020931,24,Defenseman
8478491,Jacob Larsson,/api/v1/people/8478491,Jacob,Larsson,32,1997-04-29,25,Ljungby,SWE,SWE,"6' 2""",190,True,False,False,False,L,Y,,2019020931,24,Defenseman
8477240,Carter Rowney,/api/v1/people/8477240,Carter,Rowney,24,1989-05-10,33,Grande Prairie,CAN,CAN,"6' 1""",208,True,False,False,False,R,Y,AB,2019020931,24,Center
8478131,Ondrej Kase,/api/v1/people/8478131,Ondrej,Kase,28,1995-11-08,26,Kadan,CZE,CZE,"6' 0""",190,True,False,False,False,R,I,,2019020931,6,Right Wing
8470619,Brian Boyle,/api/v1/people/8470619,Brian,Boyle,9,1984-12-18,37,Hingham,USA,USA,"6' 6""",245,True,False,False,False,L,Y,MA,2019020931,13,Center
8476913,Devin Shore,/api/v1/people/8476913,Devin,Shore,29,1994-07-19,28,Ajax,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,ON,2019020931,24,Center
8478839,Aleksi Saarela,/api/v1/people/8478839,Aleksi,Saarela,28,1997-01-07,25,Helsinki,FIN,FIN,"5' 10""",200,True,False,False,True,L,Y,,2019020931,13,Center
8476952,Dominic Toninato,/api/v1/people/8476952,Dominic,Toninato,14,1994-03-09,28,Duluth,USA,USA,"6' 2""",191,True,False,False,False,L,Y,MN,2019020931,13,Center
8476875,Mike Matheson,/api/v1/people/8476875,Mike,Matheson,19,1994-02-27,28,Pointe-Claire,CAN,CAN,"6' 2""",188,True,False,False,False,L,Y,QC,2019020931,13,Defenseman
8475764,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,30,Windsor,CAN,USA,"6' 1""",207,True,False,False,False,L,Y,ON,2019020931,24,Defenseman
8470612,Ryan Getzlaf,/api/v1/people/8470612,Ryan,Getzlaf,15,1985-05-10,37,Regina,CAN,CAN,"6' 3""",228,True,False,True,False,R,Y,SK,2019020931,24,Center
8476854,Hampus Lindholm,/api/v1/people/8476854,Hampus,Lindholm,47,1994-01-20,28,Helsingborg,SWE,SWE,"6' 3""",208,True,False,False,False,L,Y,,2019020931,24,Defenseman
8474683,Derek Grant,/api/v1/people/8474683,Derek,Grant,38,1990-04-20,32,Abbotsford,CAN,CAN,"6' 3""",206,True,False,False,False,L,Y,BC,2019020931,24,Center
8474584,Michael Del Zotto,/api/v1/people/8474584,Michael,Del Zotto,44,1990-06-24,32,Stouffville,CAN,CAN,"6' 0""",195,True,False,False,False,L,Y,ON,2019020931,24,Defenseman
8476389,Vincent Trocheck,/api/v1/people/8476389,Vincent,Trocheck,21,1993-07-11,29,Pittsburgh,USA,USA,"5' 10""",183,True,True,False,False,R,Y,PA,2019020931,13,Center
8478425,Brendan Guhle,/api/v1/people/8478425,Brendan,Guhle,2,1997-07-29,25,Edmonton,CAN,CAN,"6' 2""",197,True,False,False,False,L,Y,AB,2019020931,24,Defenseman
8475796,Mark Pysyk,/api/v1/people/8475796,Mark,Pysyk,13,1992-01-11,30,Sherwood Park,CAN,CAN,"6' 1""",196,True,False,False,False,R,Y,AB,2019020931,13,Defenseman
8474641,Adam Henrique,/api/v1/people/8474641,Adam,Henrique,14,1990-02-06,32,Brantford,CAN,CAN,"6' 0""",188,True,False,False,False,L,Y,ON,2019020931,24,Center
8475235,Nicolas Deslauriers,/api/v1/people/8475235,Nicolas,Deslauriers,20,1991-02-22,31,LaSalle,CAN,CAN,"6' 3""",219,True,False,False,False,L,Y,QC,2019020931,24,Left Wing
